Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Laps,RacePercentage,GP_ci,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
GIO,Alfa Romeo Racing,44.0,108.861,1.0,SOFT,44.0,19.0,2019,Monaco Grand Prix,78,0.5641025641025641,,,,,,,,,,,
LEC,Ferrari,9.0,117.179,1.0,MEDIUM,9.0,20.0,2019,Monaco Grand Prix,78,0.11538461538461539,,,,,,,,,,,
LEC,Ferrari,16.0,103.124,2.0,HARD,7.0,20.0,2019,Monaco Grand Prix,78,0.20512820512820512,,,,,,,,,,,
GAS,Red Bull Racing,7.0,93.794,1.0,SOFT,10.0,13.0,2019,Canadian Grand Prix,70,0.1,,,,,,,,,,,
PER,Racing Point,11.0,95.697,1.0,MEDIUM,11.0,15.0,2019,Canadian Grand Prix,70,0.15714285714285714,,,,,,,,,,,
LEC,Ferrari,33.0,93.611,1.0,MEDIUM,38.0,3.0,2019,Canadian Grand Prix,70,0.4714285714285714,,,,,,,,,,,
STR,Racing Point,45.0,93.215,1.0,HARD,45.0,10.0,2019,Canadian Grand Prix,70,0.6428571428571429,,,,,,,,,,,
MAG,Haas F1 Team,39.0,94.788,1.0,HARD,39.0,18.0,2019,Canadian Grand Prix,70,0.5571428571428572,,,,,,,,,,,
ALB,Toro Rosso,1.0,126.344,1.0,MEDIUM,1.0,20.0,2019,Canadian Grand Prix,70,0.014285714285714285,,,,,,,,,,,
KVY,Toro Rosso,12.0,94.409,1.0,MEDIUM,12.0,13.0,2019,Canadian Grand Prix,70,0.17142857142857143,,,,,,,,,,,
HUL,Renault,16.0,93.666,1.0,SOFT,19.0,7.0,2019,Canadian Grand Prix,70,0.22857142857142856,,,,,,,,,,,
RIC,Renault,8.0,93.91,1.0,SOFT,11.0,11.0,2019,Canadian Grand Prix,70,0.11428571428571428,,,,,,,,,,,
VER,Red Bull Racing,48.0,92.785,1.0,HARD,48.0,5.0,2019,Canadian Grand Prix,70,0.6857142857142857,,,,,,,,,,,
HAM,Mercedes,28.0,93.606,1.0,MEDIUM,31.0,3.0,2019,Canadian Grand Prix,70,0.4,,,,,,,,,,,
VET,Ferrari,26.0,93.538,1.0,MEDIUM,31.0,3.0,2019,Canadian Grand Prix,70,0.37142857142857144,,,,,,,,,,,
SAI,McLaren,3.0,95.736,1.0,SOFT,6.0,19.0,2019,Canadian Grand Prix,70,0.04285714285714286,,,,,,,,,,,
RUS,Williams,9.0,97.342,1.0,MEDIUM,9.0,17.0,2019,Canadian Grand Prix,70,0.12857142857142856,,,,,,,,,,,
RAI,Alfa Romeo Racing,6.0,97.155,1.0,MEDIUM,6.0,19.0,2019,Canadian Grand Prix,70,0.08571428571428572,,,,,,,,,,,
RAI,Alfa Romeo Racing,58.0,95.566,2.0,HARD,52.0,15.0,2019,Canadian Grand Prix,70,0.8285714285714286,,,,,,,,,,,
BOT,Mercedes,30.0,93.553,1.0,MEDIUM,33.0,6.0,2019,Canadian Grand Prix,70,0.42857142857142855,,,,,,,,,,,
BOT,Mercedes,67.0,91.24,2.0,HARD,37.0,4.0,2019,Canadian Grand Prix,70,0.9571428571428572,,,,,,,,,,,
GRO,Haas F1 Team,34.0,95.392,1.0,MEDIUM,34.0,15.0,2019,Canadian Grand Prix,70,0.4857142857142857,,,,,,,,,,,
KUB,Williams,8.0,98.012,1.0,MEDIUM,8.0,19.0,2019,Canadian Grand Prix,70,0.11428571428571428,,,,,,,,,,,
KUB,Williams,38.0,95.999,2.0,HARD,29.0,19.0,2019,Canadian Grand Prix,70,0.5428571428571428,,,,,,,,,,,
GIO,Alfa Romeo Racing,33.0,95.209,1.0,HARD,33.0,15.0,2019,Canadian Grand Prix,70,0.4714285714285714,,,,,,,,,,,
HAM,Mercedes,24.0,115.359,1.0,MEDIUM,28.0,1.0,2019,French Grand Prix,53,0.4528301886792453,,,,,,,,,,,
BOT,Mercedes,23.0,116.655,1.0,MEDIUM,28.0,3.0,2019,French Grand Prix,53,0.4339622641509434,,,,,,,,,,,
LEC,Ferrari,21.0,116.162,1.0,MEDIUM,24.0,4.0,2019,French Grand Prix,53,0.39622641509433965,,,,,,,,,,,
VER,Red Bull Racing,20.0,116.028,1.0,MEDIUM,25.0,5.0,2019,French Grand Prix,53,0.37735849056603776,,,,,,,,,,,
VET,Ferrari,25.0,116.447,1.0,MEDIUM,28.0,5.0,2019,French Grand Prix,53,0.4716981132075472,,,,,,,,,,,
VET,Ferrari,51.0,115.077,2.0,HARD,26.0,5.0,2019,French Grand Prix,53,0.9622641509433962,,,,,,,,,,,
SAI,McLaren,19.0,116.821,1.0,MEDIUM,24.0,9.0,2019,French Grand Prix,53,0.3584905660377358,,,,,,,,,,,
RAI,Alfa Romeo Racing,31.0,116.389,1.0,HARD,31.0,11.0,2019,French Grand Prix,53,0.5849056603773585,,,,,,,,,,,
HUL,Renault,34.0,117.722,1.0,HARD,34.0,10.0,2019,French Grand Prix,53,0.6415094339622641,,,,,,,,,,,
NOR,McLaren,18.0,116.987,1.0,MEDIUM,23.0,11.0,2019,French Grand Prix,53,0.33962264150943394,,,,,,,,,,,
GAS,Red Bull Racing,17.0,117.63,1.0,SOFT,20.0,15.0,2019,French Grand Prix,53,0.32075471698113206,,,,,,,,,,,
RIC,Renault,16.0,118.275,1.0,MEDIUM,20.0,16.0,2019,French Grand Prix,53,0.3018867924528302,,,,,,,,,,,
PER,Racing Point,18.0,123.819,1.0,MEDIUM,18.0,16.0,2019,French Grand Prix,53,0.33962264150943394,,,,,,,,,,,
STR,Racing Point,39.0,118.378,1.0,HARD,39.0,13.0,2019,French Grand Prix,53,0.7358490566037735,,,,,,,,,,,
KVY,Toro Rosso,32.0,118.547,1.0,HARD,32.0,16.0,2019,French Grand Prix,53,0.6037735849056604,,,,,,,,,,,
ALB,Toro Rosso,25.0,117.069,1.0,MEDIUM,25.0,16.0,2019,French Grand Prix,53,0.4716981132075472,,,,,,,,,,,
GIO,Alfa Romeo Racing,7.0,120.0,1.0,SOFT,10.0,20.0,2019,French Grand Prix,53,0.1320754716981132,,,,,,,,,,,
GIO,Alfa Romeo Racing,34.0,117.764,2.0,HARD,27.0,18.0,2019,French Grand Prix,53,0.6415094339622641,,,,,,,,,,,
MAG,Haas F1 Team,16.0,118.591,1.0,MEDIUM,16.0,20.0,2019,French Grand Prix,53,0.3018867924528302,,,,,,,,,,,
KUB,Williams,24.0,118.74,1.0,MEDIUM,24.0,20.0,2019,French Grand Prix,53,0.4528301886792453,,,,,,,,,,,
RUS,Williams,25.0,119.875,1.0,MEDIUM,25.0,19.0,2019,French Grand Prix,53,0.4716981132075472,,,,,,,,,,,
RUS,Williams,33.0,124.465,2.0,HARD,8.0,20.0,2019,French Grand Prix,53,0.6226415094339622,,,,,,,,,,,
GRO,Haas F1 Team,31.0,118.453,1.0,HARD,31.0,17.0,2019,French Grand Prix,53,0.5849056603773585,,,,,,,,,,,
VER,Red Bull Racing,31.0,72.701,1.0,MEDIUM,34.0,1.0,2019,Austrian Grand Prix,71,0.43661971830985913,,,,,,,,,,,
LEC,Ferrari,22.0,72.619,1.0,SOFT,25.0,1.0,2019,Austrian Grand Prix,71,0.30985915492957744,,,,,,,,,,,
BOT,Mercedes,21.0,72.674,1.0,MEDIUM,24.0,3.0,2019,Austrian Grand Prix,71,0.29577464788732394,,,,,,,,,,,
VET,Ferrari,21.0,72.785,1.0,SOFT,24.0,4.0,2019,Austrian Grand Prix,71,0.29577464788732394,,,,,,,,,,,
VET,Ferrari,50.0,73.012,2.0,HARD,29.0,4.0,2019,Austrian Grand Prix,71,0.704225352112676,,,,,,,,,,,
HAM,Mercedes,30.0,73.641,1.0,MEDIUM,34.0,1.0,2019,Austrian Grand Prix,71,0.4225352112676056,,,,,,,,,,,
NOR,McLaren,25.0,74.828,1.0,SOFT,28.0,6.0,2019,Austrian Grand Prix,71,0.352112676056338,,,,,,,,,,,
GAS,Red Bull Racing,25.0,73.558,1.0,SOFT,28.0,7.0,2019,Austrian Grand Prix,71,0.352112676056338,,,,,,,,,,,
SAI,McLaren,41.0,74.323,1.0,MEDIUM,41.0,6.0,2019,Austrian Grand Prix,71,0.5774647887323944,,,,,,,,,,,
RAI,Alfa Romeo Racing,23.0,73.87,1.0,SOFT,26.0,8.0,2019,Austrian Grand Prix,71,0.323943661971831,,,,,,,,,,,
GIO,Alfa Romeo Racing,24.0,74.245,1.0,SOFT,27.0,10.0,2019,Austrian Grand Prix,71,0.3380281690140845,,,,,,,,,,,
PER,Racing Point,28.0,74.049,1.0,MEDIUM,28.0,6.0,2019,Austrian Grand Prix,71,0.39436619718309857,,,,,,,,,,,
RIC,Renault,46.0,74.095,1.0,MEDIUM,46.0,11.0,2019,Austrian Grand Prix,71,0.647887323943662,,,,,,,,,,,
HUL,Renault,26.0,73.38,1.0,MEDIUM,26.0,7.0,2019,Austrian Grand Prix,71,0.36619718309859156,,,,,,,,,,,
STR,Racing Point,25.0,74.253,1.0,MEDIUM,25.0,12.0,2019,Austrian Grand Prix,71,0.352112676056338,,,,,,,,,,,
ALB,Toro Rosso,35.0,74.995,1.0,MEDIUM,35.0,15.0,2019,Austrian Grand Prix,71,0.49295774647887325,,,,,,,,,,,
GRO,Haas F1 Team,34.0,74.75,1.0,MEDIUM,34.0,16.0,2019,Austrian Grand Prix,71,0.4788732394366197,,,,,,,,,,,
KVY,Toro Rosso,32.0,74.081,1.0,MEDIUM,32.0,17.0,2019,Austrian Grand Prix,71,0.4507042253521127,,,,,,,,,,,
RUS,Williams,27.0,74.163,1.0,MEDIUM,27.0,18.0,2019,Austrian Grand Prix,71,0.38028169014084506,,,,,,,,,,,
MAG,Haas F1 Team,11.0,75.06,1.0,SOFT,14.0,18.0,2019,Austrian Grand Prix,71,0.15492957746478872,,,,,,,,,,,
MAG,Haas F1 Team,13.0,74.896,2.0,HARD,2.0,20.0,2019,Austrian Grand Prix,71,0.18309859154929578,,,,,,,,,,,
MAG,Haas F1 Team,62.0,75.952,3.0,HARD,51.0,19.0,2019,Austrian Grand Prix,71,0.8732394366197183,,,,,,,,,,,
KUB,Williams,19.0,76.007,1.0,MEDIUM,19.0,19.0,2019,Austrian Grand Prix,71,0.2676056338028169,,,,,,,,,,,
GAS,Red Bull Racing,12.0,91.409,1.0,MEDIUM,17.0,5.0,2019,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
PER,Racing Point,18.0,91.442,1.0,MEDIUM,18.0,8.0,2019,British Grand Prix,52,0.34615384615384615,,,,,,,,,,,
PER,Racing Point,24.0,106.538,2.0,HARD,6.0,17.0,2019,British Grand Prix,52,0.46153846153846156,,,,,,,,,,,
PER,Racing Point,46.0,90.531,3.0,SOFT,22.0,16.0,2019,British Grand Prix,52,0.8846153846153846,,,,,,,,,,,
LEC,Ferrari,13.0,91.242,1.0,SOFT,16.0,3.0,2019,British Grand Prix,52,0.25,,,,,,,,,,,
LEC,Ferrari,21.0,127.379,2.0,MEDIUM,11.0,4.0,2019,British Grand Prix,52,0.40384615384615385,,,,,,,,,,,
STR,Racing Point,13.0,92.289,1.0,MEDIUM,13.0,13.0,2019,British Grand Prix,52,0.25,,,,,,,,,,,
STR,Racing Point,39.0,91.528,2.0,HARD,26.0,12.0,2019,British Grand Prix,52,0.75,,,,,,,,,,,
MAG,Haas F1 Team,1.0,159.14,1.0,SOFT,1.0,20.0,2019,British Grand Prix,52,0.019230769230769232,,,,,,,,,,,
MAG,Haas F1 Team,6.0,96.152,2.0,HARD,5.0,20.0,2019,British Grand Prix,52,0.11538461538461539,,,,,,,,,,,
ALB,Toro Rosso,13.0,93.003,1.0,SOFT,18.0,7.0,2019,British Grand Prix,52,0.25,,,,,,,,,,,
KVY,Toro Rosso,12.0,92.213,1.0,SOFT,12.0,15.0,2019,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
KVY,Toro Rosso,21.0,126.018,2.0,MEDIUM,9.0,12.0,2019,British Grand Prix,52,0.40384615384615385,,,,,,,,,,,
HUL,Renault,13.0,93.174,1.0,SOFT,16.0,8.0,2019,British Grand Prix,52,0.25,,,,,,,,,,,
RIC,Renault,12.0,91.81,1.0,SOFT,15.0,8.0,2019,British Grand Prix,52,0.23076923076923078,,,,,,,,,,,
RIC,Renault,20.0,117.69,2.0,MEDIUM,8.0,8.0,2019,British Grand Prix,52,0.38461538461538464,,,,,,,,,,,
VER,Red Bull Racing,13.0,91.138,1.0,MEDIUM,18.0,4.0,2019,British Grand Prix,52,0.25,,,,,,,,,,,
VER,Red Bull Racing,20.0,111.639,2.0,MEDIUM,7.0,4.0,2019,British Grand Prix,52,0.38461538461538464,,,,,,,,,,,
NOR,McLaren,13.0,91.816,1.0,SOFT,16.0,6.0,2019,British Grand Prix,52,0.25,,,,,,,,,,,
NOR,McLaren,35.0,90.565,2.0,MEDIUM,22.0,8.0,2019,British Grand Prix,52,0.6730769230769231,,,,,,,,,,,
HAM,Mercedes,20.0,97.561,1.0,MEDIUM,24.0,1.0,2019,British Grand Prix,52,0.38461538461538464,,,,,,,,,,,
VET,Ferrari,20.0,104.337,1.0,SOFT,23.0,2.0,2019,British Grand Prix,52,0.38461538461538464,,,,,,,,,,,
VET,Ferrari,38.0,124.456,2.0,HARD,18.0,14.0,2019,British Grand Prix,52,0.7307692307692307,,,,,,,,,,,
SAI,McLaren,20.0,113.334,1.0,MEDIUM,20.0,6.0,2019,British Grand Prix,52,0.38461538461538464,,,,,,,,,,,
RUS,Williams,21.0,126.769,1.0,MEDIUM,21.0,14.0,2019,British Grand Prix,52,0.40384615384615385,,,,,,,,,,,
RAI,Alfa Romeo Racing,17.0,92.193,1.0,MEDIUM,17.0,9.0,2019,British Grand Prix,52,0.3269230769230769,,,,,,,,,,,
BOT,Mercedes,16.0,90.63,1.0,MEDIUM,21.0,1.0,2019,British Grand Prix,52,0.3076923076923077,,,,,,,,,,,
BOT,Mercedes,45.0,88.545,2.0,MEDIUM,29.0,2.0,2019,British Grand Prix,52,0.8653846153846154,,,,,,,,,,,
GRO,Haas F1 Team,1.0,129.704,1.0,SOFT,1.0,19.0,2019,British Grand Prix,52,0.019230769230769232,,,,,,,,,,,
GRO,Haas F1 Team,9.0,102.949,2.0,HARD,8.0,19.0,2019,British Grand Prix,52,0.17307692307692307,,,,,,,,,,,
KUB,Williams,20.0,128.267,1.0,MEDIUM,20.0,17.0,2019,British Grand Prix,52,0.38461538461538464,,,,,,,,,,,
HAM,Mercedes,31.0,85.483,1.0,MEDIUM,34.0,1.0,2019,Hungarian Grand Prix,70,0.44285714285714284,,,,,,,,,,,
HAM,Mercedes,48.0,82.452,2.0,HARD,17.0,2.0,2019,Hungarian Grand Prix,70,0.6857142857142857,,,,,,,,,,,
VER,Red Bull Racing,25.0,84.195,1.0,MEDIUM,28.0,2.0,2019,Hungarian Grand Prix,70,0.35714285714285715,,,,,,,,,,,
VER,Red Bull Racing,67.0,85.724,2.0,HARD,42.0,2.0,2019,Hungarian Grand Prix,70,0.9571428571428572,,,,,,,,,,,
VET,Ferrari,39.0,86.496,1.0,MEDIUM,42.0,3.0,2019,Hungarian Grand Prix,70,0.5571428571428572,,,,,,,,,,,
LEC,Ferrari,27.0,85.952,1.0,MEDIUM,30.0,4.0,2019,Hungarian Grand Prix,70,0.38571428571428573,,,,,,,,,,,
SAI,McLaren,29.0,86.033,1.0,SOFT,32.0,5.0,2019,Hungarian Grand Prix,70,0.4142857142857143,,,,,,,,,,,
GAS,Red Bull Racing,28.0,85.8,1.0,MEDIUM,31.0,8.0,2019,Hungarian Grand Prix,70,0.4,,,,,,,,,,,
RAI,Alfa Romeo Racing,29.0,85.083,1.0,SOFT,32.0,6.0,2019,Hungarian Grand Prix,70,0.4142857142857143,,,,,,,,,,,
BOT,Mercedes,5.0,86.664,1.0,MEDIUM,8.0,6.0,2019,Hungarian Grand Prix,70,0.07142857142857142,,,,,,,,,,,
BOT,Mercedes,46.0,83.828,2.0,HARD,41.0,9.0,2019,Hungarian Grand Prix,70,0.6571428571428571,,,,,,,,,,,
NOR,McLaren,28.0,86.203,1.0,SOFT,31.0,7.0,2019,Hungarian Grand Prix,70,0.4,,,,,,,,,,,
ALB,Toro Rosso,28.0,85.322,1.0,MEDIUM,28.0,10.0,2019,Hungarian Grand Prix,70,0.4,,,,,,,,,,,
PER,Racing Point,18.0,86.394,1.0,MEDIUM,18.0,12.0,2019,Hungarian Grand Prix,70,0.2571428571428571,,,,,,,,,,,
HUL,Renault,36.0,85.938,1.0,MEDIUM,36.0,10.0,2019,Hungarian Grand Prix,70,0.5142857142857142,,,,,,,,,,,
MAG,Haas F1 Team,38.0,86.189,1.0,MEDIUM,38.0,10.0,2019,Hungarian Grand Prix,70,0.5428571428571428,,,,,,,,,,,
RIC,Renault,46.0,85.885,1.0,HARD,46.0,12.0,2019,Hungarian Grand Prix,70,0.6571428571428571,,,,,,,,,,,
KVY,Toro Rosso,21.0,85.357,1.0,MEDIUM,21.0,11.0,2019,Hungarian Grand Prix,70,0.3,,,,,,,,,,,
RUS,Williams,16.0,87.336,1.0,MEDIUM,16.0,17.0,2019,Hungarian Grand Prix,70,0.22857142857142856,,,,,,,,,,,
STR,Racing Point,16.0,87.668,1.0,MEDIUM,16.0,18.0,2019,Hungarian Grand Prix,70,0.22857142857142856,,,,,,,,,,,
STR,Racing Point,50.0,86.29,2.0,HARD,34.0,18.0,2019,Hungarian Grand Prix,70,0.7142857142857143,,,,,,,,,,,
GIO,Alfa Romeo Racing,15.0,88.085,1.0,MEDIUM,15.0,19.0,2019,Hungarian Grand Prix,70,0.21428571428571427,,,,,,,,,,,
KUB,Williams,18.0,87.711,1.0,MEDIUM,18.0,17.0,2019,Hungarian Grand Prix,70,0.2571428571428571,,,,,,,,,,,
GRO,Haas F1 Team,19.0,86.535,1.0,SOFT,22.0,10.0,2019,Hungarian Grand Prix,70,0.2714285714285714,,,,,,,,,,,
GRO,Haas F1 Team,49.0,99.624,2.0,HARD,30.0,16.0,2019,Hungarian Grand Prix,70,0.7,,,,,,,,,,,
GAS,Toro Rosso,13.0,114.888,1.0,SOFT,13.0,9.0,2019,Belgian Grand Prix,44,0.29545454545454547,,,,,,,,,,,
PER,Racing Point,15.0,115.359,1.0,SOFT,18.0,7.0,2019,Belgian Grand Prix,44,0.3409090909090909,,,,,,,,,,,
LEC,Ferrari,21.0,113.378,1.0,SOFT,24.0,2.0,2019,Belgian Grand Prix,44,0.4772727272727273,,,,,,,,,,,
STR,Racing Point,14.0,115.009,1.0,SOFT,14.0,10.0,2019,Belgian Grand Prix,44,0.3181818181818182,,,,,,,,,,,
STR,Racing Point,30.0,114.898,2.0,MEDIUM,16.0,13.0,2019,Belgian Grand Prix,44,0.6818181818181818,,,,,,,,,,,
MAG,Haas F1 Team,25.0,116.06,1.0,SOFT,28.0,15.0,2019,Belgian Grand Prix,44,0.5681818181818182,,,,,,,,,,,
ALB,Red Bull Racing,23.0,114.745,1.0,MEDIUM,23.0,11.0,2019,Belgian Grand Prix,44,0.5227272727272727,,,,,,,,,,,
KVY,Toro Rosso,24.0,114.845,1.0,MEDIUM,24.0,7.0,2019,Belgian Grand Prix,44,0.5454545454545454,,,,,,,,,,,
HUL,Renault,11.0,116.421,1.0,SOFT,14.0,16.0,2019,Belgian Grand Prix,44,0.25,,,,,,,,,,,
HUL,Renault,31.0,115.785,2.0,MEDIUM,20.0,12.0,2019,Belgian Grand Prix,44,0.7045454545454546,,,,,,,,,,,
RIC,Renault,1.0,165.793,1.0,SOFT,4.0,17.0,2019,Belgian Grand Prix,44,0.022727272727272728,,,,,,,,,,,
NOR,McLaren,19.0,114.592,1.0,SOFT,19.0,5.0,2019,Belgian Grand Prix,44,0.4318181818181818,,,,,,,,,,,
HAM,Mercedes,22.0,113.415,1.0,SOFT,27.0,1.0,2019,Belgian Grand Prix,44,0.5,,,,,,,,,,,
VET,Ferrari,15.0,113.829,1.0,SOFT,18.0,4.0,2019,Belgian Grand Prix,44,0.3409090909090909,,,,,,,,,,,
VET,Ferrari,33.0,113.728,2.0,MEDIUM,18.0,4.0,2019,Belgian Grand Prix,44,0.75,,,,,,,,,,,
SAI,McLaren,1.0,194.682,1.0,SOFT,1.0,19.0,2019,Belgian Grand Prix,44,0.022727272727272728,,,,,,,,,,,
RUS,Williams,30.0,118.04,1.0,MEDIUM,30.0,18.0,2019,Belgian Grand Prix,44,0.6818181818181818,,,,,,,,,,,
RAI,Alfa Romeo Racing,1.0,167.682,1.0,SOFT,4.0,18.0,2019,Belgian Grand Prix,44,0.022727272727272728,,,,,,,,,,,
RAI,Alfa Romeo Racing,31.0,117.882,3.0,MEDIUM,30.0,16.0,2019,Belgian Grand Prix,44,0.7045454545454546,,,,,,,,,,,
BOT,Mercedes,23.0,113.827,1.0,SOFT,28.0,2.0,2019,Belgian Grand Prix,44,0.5227272727272727,,,,,,,,,,,
GRO,Haas F1 Team,16.0,115.696,1.0,SOFT,16.0,6.0,2019,Belgian Grand Prix,44,0.36363636363636365,,,,,,,,,,,
KUB,Williams,31.0,116.608,1.0,MEDIUM,31.0,17.0,2019,Belgian Grand Prix,44,0.7045454545454546,,,,,,,,,,,
GIO,Alfa Romeo Racing,29.0,115.984,1.0,MEDIUM,29.0,8.0,2019,Belgian Grand Prix,44,0.6590909090909091,,,,,,,,,,,
GAS,Toro Rosso,28.0,102.204,1.0,MEDIUM,28.0,8.0,2019,Italian Grand Prix,53,0.5283018867924528,,,,,,,,,,,
PER,Racing Point,28.0,101.911,1.0,MEDIUM,28.0,7.0,2019,Italian Grand Prix,53,0.5283018867924528,,,,,,,,,,,
LEC,Ferrari,20.0,88.847,1.0,SOFT,23.0,2.0,2019,Italian Grand Prix,53,0.37735849056603776,,,,,,,,,,,
STR,Racing Point,15.0,91.28,1.0,SOFT,18.0,14.0,2019,Italian Grand Prix,53,0.2830188679245283,,,,,,,,,,,
STR,Racing Point,22.0,90.487,2.0,SOFT,25.0,16.0,2019,Italian Grand Prix,53,0.41509433962264153,,,,,,,,,,,
MAG,Haas F1 Team,20.0,91.215,1.0,SOFT,20.0,13.0,2019,Italian Grand Prix,53,0.37735849056603776,,,,,,,,,,,
MAG,Haas F1 Team,34.0,94.772,2.0,MEDIUM,14.0,12.0,2019,Italian Grand Prix,53,0.6415094339622641,,,,,,,,,,,
MAG,Haas F1 Team,43.0,92.919,3.0,SOFT,12.0,14.0,2019,Italian Grand Prix,53,0.8113207547169812,,,,,,,,,,,
ALB,Red Bull Racing,26.0,90.275,1.0,SOFT,29.0,7.0,2019,Italian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
KVY,Toro Rosso,28.0,98.338,1.0,MEDIUM,28.0,6.0,2019,Italian Grand Prix,53,0.5283018867924528,,,,,,,,,,,
HUL,Renault,29.0,103.757,1.0,SOFT,32.0,5.0,2019,Italian Grand Prix,53,0.5471698113207547,,,,,,,,,,,
RIC,Renault,30.0,90.457,1.0,SOFT,33.0,4.0,2019,Italian Grand Prix,53,0.5660377358490566,,,,,,,,,,,
VER,Red Bull Racing,1.0,101.132,1.0,MEDIUM,1.0,20.0,2019,Italian Grand Prix,53,0.018867924528301886,,,,,,,,,,,
VER,Red Bull Racing,27.0,89.988,2.0,SOFT,26.0,10.0,2019,Italian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
NOR,McLaren,23.0,90.637,1.0,MEDIUM,23.0,12.0,2019,Italian Grand Prix,53,0.4339622641509434,,,,,,,,,,,
HAM,Mercedes,19.0,89.456,1.0,SOFT,22.0,3.0,2019,Italian Grand Prix,53,0.3584905660377358,,,,,,,,,,,
HAM,Mercedes,49.0,88.687,2.0,MEDIUM,30.0,3.0,2019,Italian Grand Prix,53,0.9245283018867925,,,,,,,,,,,
VET,Ferrari,6.0,111.038,1.0,SOFT,10.0,19.0,2019,Italian Grand Prix,53,0.11320754716981132,,,,,,,,,,,
VET,Ferrari,12.0,89.446,2.0,HARD,6.0,19.0,2019,Italian Grand Prix,53,0.22641509433962265,,,,,,,,,,,
VET,Ferrari,41.0,89.492,3.0,HARD,35.0,14.0,2019,Italian Grand Prix,53,0.7735849056603774,,,,,,,,,,,
SAI,McLaren,27.0,90.422,1.0,SOFT,30.0,6.0,2019,Italian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
RUS,Williams,23.0,90.435,1.0,MEDIUM,23.0,15.0,2019,Italian Grand Prix,53,0.4339622641509434,,,,,,,,,,,
RAI,Alfa Romeo Racing,19.0,91.093,1.0,MEDIUM,19.0,15.0,2019,Italian Grand Prix,53,0.3584905660377358,,,,,,,,,,,
RAI,Alfa Romeo Racing,26.0,90.552,2.0,MEDIUM,26.0,19.0,2019,Italian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
BOT,Mercedes,27.0,89.671,1.0,SOFT,30.0,1.0,2019,Italian Grand Prix,53,0.5094339622641509,,,,,,,,,,,
GRO,Haas F1 Team,7.0,100.634,1.0,SOFT,7.0,19.0,2019,Italian Grand Prix,53,0.1320754716981132,,,,,,,,,,,
GRO,Haas F1 Team,29.0,95.178,2.0,MEDIUM,22.0,18.0,2019,Italian Grand Prix,53,0.5471698113207547,,,,,,,,,,,
KUB,Williams,29.0,92.89,1.0,MEDIUM,29.0,17.0,2019,Italian Grand Prix,53,0.5471698113207547,,,,,,,,,,,
KUB,Williams,44.0,99.222,2.0,SOFT,15.0,17.0,2019,Italian Grand Prix,53,0.8301886792452831,,,,,,,,,,,
GIO,Alfa Romeo Racing,21.0,90.616,1.0,SOFT,21.0,9.0,2019,Italian Grand Prix,53,0.39622641509433965,,,,,,,,,,,
GAS,Toro Rosso,32.0,118.85,1.0,HARD,32.0,9.0,2019,Singapore Grand Prix,61,0.5245901639344263,,,,,,,,,,,
PER,Racing Point,13.0,115.228,1.0,MEDIUM,13.0,16.0,2019,Singapore Grand Prix,61,0.21311475409836064,,,,,,,,,,,
LEC,Ferrari,20.0,117.053,1.0,SOFT,23.0,3.0,2019,Singapore Grand Prix,61,0.32786885245901637,,,,,,,,,,,
STR,Racing Point,31.0,116.866,1.0,MEDIUM,31.0,11.0,2019,Singapore Grand Prix,61,0.5081967213114754,,,,,,,,,,,
STR,Racing Point,41.0,128.253,2.0,HARD,10.0,18.0,2019,Singapore Grand Prix,61,0.6721311475409836,,,,,,,,,,,
MAG,Haas F1 Team,18.0,117.267,1.0,MEDIUM,18.0,12.0,2019,Singapore Grand Prix,61,0.29508196721311475,,,,,,,,,,,
MAG,Haas F1 Team,56.0,119.76,2.0,HARD,38.0,17.0,2019,Singapore Grand Prix,61,0.9180327868852459,,,,,,,,,,,
ALB,Red Bull Racing,20.0,117.257,1.0,SOFT,23.0,6.0,2019,Singapore Grand Prix,61,0.32786885245901637,,,,,,,,,,,
KVY,Toro Rosso,12.0,117.824,1.0,MEDIUM,12.0,17.0,2019,Singapore Grand Prix,61,0.19672131147540983,,,,,,,,,,,
KVY,Toro Rosso,36.0,138.926,2.0,HARD,24.0,14.0,2019,Singapore Grand Prix,61,0.5901639344262295,,,,,,,,,,,
HUL,Renault,1.0,124.66,1.0,SOFT,4.0,18.0,2019,Singapore Grand Prix,61,0.01639344262295082,,,,,,,,,,,
HUL,Renault,36.0,135.77,2.0,HARD,35.0,9.0,2019,Singapore Grand Prix,61,0.5901639344262295,,,,,,,,,,,
RIC,Renault,34.0,149.217,1.0,MEDIUM,34.0,16.0,2019,Singapore Grand Prix,61,0.5573770491803278,,,,,,,,,,,
VER,Red Bull Racing,19.0,118.383,1.0,SOFT,22.0,8.0,2019,Singapore Grand Prix,61,0.3114754098360656,,,,,,,,,,,
NOR,McLaren,20.0,117.538,1.0,SOFT,23.0,8.0,2019,Singapore Grand Prix,61,0.32786885245901637,,,,,,,,,,,
